id,winpick1,winpick2,winpick3,winpick4,winpick5,losepick1,losepick2,losepick3,losepick4,losepick5
Match_3896,Hanzo,Karrie,Minotaur,Sun,Xavier,Hilda,Khufra,Pharsa,Wanwan,Yin
Match_3897,Aldous,Estes,Kimmy,Ling,Melissa,Claude,Khufra,Lapu-Lapu,Xavier,Yin
Match_3898,Angela,Freya,Lesley,Ling,Valentina,Esmeralda,Grock,Julian,Kimmy,Wanwan
Match_3899,Badang,Lesley,Martis,Minsitthar,Pharsa,Claude,Edith,Fanny,Harley,Kagura
Match_3900,Change,Gusion,Hylos,Joy,Moskov,Atlas,Claude,Cyclops,Jawhead,Roger
Match_3901,Brody,Cyclops,Diggie,Dyrroth,Martis,Argus,Atlas,Claude,Harley,Xavier
Match_3902,Bane,Franco,Martis,Melissa,Valentina,Balmond,Clint,Gloo,Joy,Luo Yi
Match_3903,Cecilion,Hilda,Lapu-Lapu,Ling,Miya,Brody,Harley,Martis,Selena,Valentina
Match_3904,Aamon,Aldous,Claude,Grock,Kagura,Balmond,Beatrix,Joy,Lolita,Xavier
Match_3905,Brody,Franco,Joy,Kimmy,Martis,Beatrix,Phoveus,Saber,Valentina,Yin
Match_3906,Harley,Jawhead,Lesley,Minsitthar,Nana,Barats,Claude,Lolita,Lunox,Wanwan
Match_3907,Arlott,Edith,Harley,Layla,Lunox,Atlas,Barats,Claude,Jawhead,Lylia
Match_3908,Claude,Grock,Hayabusa,Joy,Valir,Aamon,Gatotkaca,Kagura,Lesley,Wanwan
Match_3909,Aldous,Belerick,Jawhead,Kadita,Melissa,Arlott,Lesley,Rafaela,Roger,Valir
Match_3910,Cecilion,Joy,Minotaur,Moskov,Roger,Alpha,Estes,Eudora,Gloo,Melissa
Match_3911,Change,Dyrroth,Lesley,Melissa,Selena,Claude,Grock,Joy,Lancelot,Nana
Match_3912,Chou,Franco,Irithel,Lancelot,Valir,Hilda,Joy,Moskov,Terizla,Vexana
Match_3913,Claude,Gusion,Minsitthar,Pharsa,Tigreal,Atlas,Brody,Dyrroth,Fanny,Vexana
Match_3914,Gatotkaca,Joy,Lapu-Lapu,Moskov,Valentina,Aldous,Beatrix,Change,Faramis,Fredrinn
Match_3915,Claude,Dyrroth,Estes,Kimmy,Martis,Freya,Hanabi,Johnson,Saber,Xavier
Match_3916,Akai,Karrie,Lunox,Moskov,Terizla,Freya,Khaleed,Melissa,Minsitthar,Nana
Match_3917,Brody,Franco,Freya,Joy,Pharsa,Cecilion,Esmeralda,Kaja,Melissa,Yin
Match_3918,Brody,Gloo,Minsitthar,Natalia,Vexana,Bane,Johnson,Martis,Moskov,Valir
Match_3919,Aldous,Brody,Faramis,Fredrinn,Hilda,Akai,Cecilion,Clint,Joy,Yu Zhong
Match_3920,Argus,Atlas,Moskov,Roger,Zhask,Beatrix,Cyclops,Hilda,Kaja,Yve
Match_3921,Aamon,Franco,Melissa,Terizla,Zhask,Claude,Khufra,Lapu-Lapu,Ling,Valentina
Match_3922,Chou,Kaja,Lancelot,Melissa,Zhask,Aldous,Franco,Hayabusa,Moskov,Pharsa
Match_3923,Claude,Khufra,Terizla,Xavier,Zhask,Akai,Hayabusa,Lapu-Lapu,Lesley,Valir
Match_3924,Layla,Minotaur,Valentina,Yi Sun-shin,Yu Zhong,Aldous,Arlott,Brody,Gord,Natalia
Match_3925,Aamon,Argus,Lesley,Lolita,Zhask,Badang,Beatrix,Kagura,Kaja,Lancelot
Match_3926,Aamon,Clint,Freya,Saber,Zhask,Akai,Harley,Minsitthar,Moskov,Xavier
Match_3927,Freya,Hanabi,Khufra,Martis,Valentina,Brody,Franco,Ling,Zhask,Zilong
Match_3928,Aamon,Arlott,Brody,Khufra,Zhask,Alucard,Benedetta,Eudora,Kadita,Miya
Match_3929,Karrie,Khufra,Lapu-Lapu,Martis,Valentina,Fanny,Gloo,Lesley,Lylia,Minotaur
Match_3930,Beatrix,Fredrinn,Joy,Martis,Yve,Akai,Estes,Faramis,Terizla,Wanwan
Match_3931,Aldous,Clint,Diggie,Martis,Zhask,Brody,Franco,Ling,Odette,Terizla
Match_3932,Beatrix,Hanzo,Moskov,Natalia,Zhask,Chou,Irithel,Lancelot,Minsitthar,Xavier
Match_3933,Bruno,Esmeralda,Ling,Minsitthar,Zhask,Brody,Joy,Kadita,Lapu-Lapu,Yi Sun-shin
Match_3934,Brody,Franco,Martis,Terizla,Zhask,Beatrix,Fanny,Gloo,Khufra,Pharsa
Match_3935,Bane,Estes,Martis,Moskov,Zhask,Brody,Kadita,Ling,Minsitthar,Xavier
Match_3936,Beatrix,Estes,Fanny,Gloo,Xavier,Diggie,Hanabi,Lapu-Lapu,Ling,Zhask
Match_3937,Fanny,Lesley,Lolita,Terizla,Zhask,Grock,Lancelot,Miya,Selena,Valentina
Match_3938,Atlas,Lapu-Lapu,Melissa,Valentina,Yi Sun-shin,Benedetta,Brody,Kaja,Martis,Pharsa
Match_3939,Brody,Gloo,Khufra,Yi Sun-shin,Yve,Estes,Fanny,Lapu-Lapu,Melissa,Pharsa
Match_3940,Diggie,Edith,Melissa,Yi Sun-shin,Yve,Beatrix,Granger,Khufra,Paquito,Valentina
Match_3941,Atlas,Edith,Melissa,Pharsa,Yi Sun-shin,Hayabusa,Kagura,Kaja,Khaleed,Lesley
Match_3942,Brody,Gloo,Grock,Yi Sun-shin,Yve,Beatrix,Esmeralda,Faramis,Johnson,Roger
Match_3943,Kaja,Lapu-Lapu,Moskov,Yi Sun-shin,Yve,Aamon,Brody,Chou,Faramis,Yu Zhong
Match_3944,Kaja,Lapu-Lapu,Wanwan,Yi Sun-shin,Yve,Faramis,Julian,Lesley,Terizla,Valentina
Match_3945,Brody,Diggie,Faramis,Yi Sun-shin,Yu Zhong,Claude,Khufra,Lancelot,Minsitthar,Valentina
Match_3946,Brody,Gloo,Kaja,Yi Sun-shin,Yve,Claude,Khufra,Lancelot,Lancelot,Valentina
Match_3947,Kaja,Lapu-Lapu,Valentina,Wanwan,Yi Sun-shin,Claude,Franco,Karina,Martis,Pharsa
Match_3948,Diggie,Irithel,Lapu-Lapu,Pharsa,Yi Sun-shin,Bruno,Cecilion,Khufra,Minsitthar,Wanwan
Match_3949,Beatrix,Gloo,Khufra,Pharsa,Yi Sun-shin,Akai,Claude,Grock,Martis,Valentina
Match_3950,Brody,Gloo,Kaja,Yi Sun-shin,Yve,Claude,Khufra,Lapu-Lapu,Martis,Xavier
Match_3951,Brody,Gloo,Kaja,Valentina,Yi Sun-shin,Claude,Fredrinn,Khufra,Pharsa,Terizla
Match_3952,Kaja,Lapu-Lapu,Melissa,Valentina,Yi Sun-shin,Claude,Khufra,Lancelot,Yu Zhong,Yve
Match_3953,Claude,Gloo,Kaja,Valentina,Yi Sun-shin,Brody,Hayabusa,Khufra,Terizla,Yve
Match_3954,Khufra,Melissa,Pharsa,Yi Sun-shin,Yu Zhong,Beatrix,Edith,Fanny,Lolita,Odette
Match_3955,Brody,Gloo,Kaja,Yi Sun-shin,Yve,Chou,Claude,Fanny,Terizla,Valentina
Match_3956,Arlott,Brody,Khufra,Valentina,Yi Sun-shin,Beatrix,Kaja,Lancelot,Lapu-Lapu,Pharsa
Match_3957,Beatrix,Diggie,Faramis,Martis,Minsitthar,Brody,Khufra,Lapu-Lapu,Yi Sun-shin,Yve
Match_3958,Aldous,Brody,Joy,Khufra,Pharsa,Arlott,Franco,Kimmy,Ling,Miya
Match_3959,Chou,Claude,Kimmy,Natalia,Pharsa,Bane,Brody,Kadita,Lancelot,Rafaela
Match_3960,Cecilion,Chou,Claude,Lolita,Minsitthar,Beatrix,Edith,Franco,Lancelot,Lunox
Match_3961,Brody,Jawhead,Martis,Minsitthar,Xavier,Cecilion,Fredrinn,Khufra,Lancelot,Melissa
Match_3962,Bane,Cyclops,Edith,Johnson,Melissa,Alice,Change,Clint,Floryn,Hanzo
Match_3963,Bane,Khufra,Lapu-Lapu,Melissa,Pharsa,Claude,Fanny,Franco,Freya,Valentina
Match_3964,Alice,Brody,Khufra,Valentina,Yi Sun-shin,Franco,Hanabi,Ling,Minsitthar,Vale
Match_3965,Beatrix,Gloo,Hayabusa,Kadita,Pharsa,Alice,Bane,Claude,Kaja,Xavier
Match_3966,Beatrix,Fredrinn,Natalia,Xavier,Yin,Chou,Harley,Minsitthar,Moskov,Sun
Match_3967,Bane,Faramis,Grock,Kadita,Miya,Guinevere,Gusion,Karrie,Natalia,Valentina
Match_3968,Bane,Benedetta,Khufra,Miya,Pharsa,Akai,Alice,Claude,Gloo,Xavier
Match_3969,Atlas,Badang,Bane,Lylia,Wanwan,Edith,Khufra,Lancelot,Miya,Pharsa
Match_3970,Badang,Faramis,Martis,Minsitthar,Miya,Aamon,Belerick,Lesley,Yin,Yve
Match_3971,Claude,Diggie,Lunox,Minsitthar,Yin,Aamon,Chou,Karrie,Martis,Yve
Match_3972,Beatrix,Fanny,Guinevere,Lolita,Valentina,Brody,Franco,Lancelot,Lunox,Yin
Match_3973,Diggie,Fredrinn,Kagura,Minsitthar,Natan,Argus,Chou,Melissa,Pharsa,Yi Sun-shin
Match_3974,Bane,Brody,Franco,Lunox,Terizla,Beatrix,Chou,Granger,Minsitthar,Xavier
Match_3975,Fanny,Khufra,Lunox,Melissa,Terizla,Beatrix,Gloo,Hayabusa,Martis,Pharsa
Match_3976,Atlas,Bane,Freya,Hanabi,Selena,Brody,Edith,Franco,Hayabusa,Kagura
Match_3977,Claude,Kaja,Lancelot,Lapu-Lapu,Yve,Beatrix,Kadita,Leomord,Lolita,Minsitthar
Match_3978,Akai,Hanabi,Khufra,Lapu-Lapu,Xavier,Diggie,Faramis,Kaja,Lesley,Minsitthar
Match_3979,Chou,Kaja,Layla,Ling,Valentina,Change,Hanabi,Karina,Selena,X.Borg
Match_3980,Aamon,Diggie,Lapu-Lapu,Lesley,Pharsa,Clint,Faramis,Grock,Hayabusa,Mathilda
Match_3981,Dyrroth,Faramis,Kaja,Lancelot,Lesley,Esmeralda,Natan,Roger,Selena,Yve
Match_3982,Diggie,Faramis,Hanabi,Lancelot,Terizla,Julian,Khufra,Lesley,Minsitthar,Yve
Match_3983,Esmeralda,Faramis,Lancelot,Lesley,Yve,Barats,Estes,Freya,Pharsa,Wanwan
Match_3984,Clint,Faramis,Johnson,Lapu-Lapu,Yi Sun-shin,Cecilion,Gloo,Khufra,Lancelot,Lesley
Match_3985,Diggie,Hanabi,Khaleed,Lancelot,Valentina,Badang,Gloo,Harley,Lesley,Martis
Match_3986,Grock,Kaja,Martis,Wanwan,Xavier,Diggie,Lancelot,Lapu-Lapu,Lesley,Valentina
Match_3987,Diggie,Hanabi,Lancelot,Valentina,Yu Zhong,Aldous,Gloo,Kadita,Lesley,Xavier
Match_3988,Diggie,Joy,Lapu-Lapu,Melissa,Pharsa,Arlott,Bane,Estes,Fredrinn,Moskov
Match_3989,Diggie,Hanzo,Joy,Lesley,Lylia,Beatrix,Fredrinn,Khufra,Paquito,Valentina
Match_3990,Faramis,Khaleed,Lesley,Luo Yi,Yi Sun-shin,Kaja,Ling,Moskov,Terizla,Valentina
Match_3991,Cyclops,Franco,Gloo,Hanabi,Hayabusa,Chou,Claude,Fanny,Khufra,Xavier
Match_3992,Diggie,Gloo,Helcurt,Lesley,Pharsa,Benedetta,Fredrinn,Lolita,Valentina,Wanwan
Match_3993,Franco,Gloo,Lesley,Yi Sun-shin,Yve,Diggie,Faramis,Julian,Moskov,Uranus
Match_3994,Bane,Diggie,Helcurt,Lesley,Valentina,Chou,Faramis,Franco,Lancelot,Moskov
Match_3995,Diggie,Hanabi,Lancelot,Terizla,Valentina,Faramis,Kaja,Lapu-Lapu,Lesley,Ling
Match_3996,Diggie,Faramis,Hanabi,Lancelot,Yu Zhong,Esmeralda,Hayabusa,Johnson,Lesley,Valentina
Match_3997,Benedetta,Diggie,Kagura,Lancelot,Lesley,Clint,Gloo,Hayabusa,Kaja,Pharsa
Match_3998,Hayabusa,Kagura,Khufra,Lesley,Terizla,Chou,Franco,Pharsa,Wanwan,Yin
Match_3999,Badang,Karrie,Khufra,Lancelot,Lunox,Aldous,Edith,Hayabusa,Moskov,Xavier
Match_4000,Clint,Freya,Harley,Lancelot,Natalia,Beatrix,Hanabi,Ling,Minotaur,Valir
Match_4001,Alice,Bruno,Chou,Martis,Pharsa,Aldous,Beatrix,Franco,Fredrinn,Lylia
Match_4002,Clint,Jawhead,Khufra,Kimmy,X.Borg,Beatrix,Edith,Franco,Lancelot,Valir
Match_4003,Brody,Edith,Hylos,Julian,Martis,Belerick,Cecilion,Dyrroth,Hanabi,Saber
Match_4004,Akai,Benedetta,Melissa,Selena,Valir,Aamon,Franco,Gord,Hanabi,Thamuz
Match_4005,Aldous,Alucard,Beatrix,Franco,Kadita,Bruno,Freya,Lylia,Tigreal,Zilong
Match_4006,Aamon,Estes,Lylia,Melissa,Yu Zhong,Aurora,Belerick,Lesley,Minotaur,Thamuz
Match_4007,Aamon,Claude,Lylia,Ruby,Selena,Brody,Cecilion,Franco,Saber,X.Borg
Match_4008,Arlott,Atlas,Cecilion,Harley,Moskov,Aamon,Angela,Freya,Pharsa,Wanwan
Match_4009,Aamon,Beatrix,Fanny,Hylos,Vexana,Balmond,Gatotkaca,Moskov,Selena,Valir
Match_4010,Bane,Harley,Hilda,Melissa,Yu Zhong,Aamon,Chou,Hanabi,Lylia,Natalia
Match_4011,Aamon,Brody,Franco,Thamuz,Xavier,Clint,Karina,Minotaur,Pharsa,Wanwan
Match_4012,Franco,Harith,Julian,Natan,Yin,Khufra,Lylia,Moskov,Phoveus,Thamuz
Match_4013,Arlott,Lancelot,Lylia,Natan,Yin,Beatrix,Esmeralda,Johnson,Vexana,Zilong
Match_4014,Badang,Granger,Hilda,Lylia,Yin,Aamon,Argus,Kagura,Melissa,Minsitthar
Match_4015,Cecilion,Edith,Popol and Kupa,Saber,Yin,Badang,Clint,Kadita,Kagura,Roger
Match_4016,Brody,Change,Diggie,Lancelot,Lapu-Lapu,Akai,Beatrix,Chou,Lylia,Minsitthar
Match_4017,Gloo,Melissa,Minotaur,Xavier,Yin,Edith,Eudora,Martis,Natan,Selena
Match_4018,Chou,Fanny,Khufra,Melissa,Xavier,Alpha,Atlas,Claude,Eudora,Granger
Match_4019,Alpha,Franco,Freya,Melissa,Xavier,Akai,Claude,Hayabusa,Martis,Valentina
Match_4020,Brody,Joy,Khufra,Ling,Pharsa,Fanny,Franco,Hanabi,Lapu-Lapu,Xavier
Match_4021,Alpha,Brody,Freya,Kaja,Xavier,Benedetta,Cecilion,Julian,Khufra,Wanwan
Match_4022,Aurora,Brody,Khufra,Lapu-Lapu,Martis,Alpha,Fanny,Irithel,Pharsa,Valir
Match_4023,Alpha,Brody,Hilda,Kadita,Martis,Atlas,Lapu-Lapu,Wanwan,Xavier,Yve
Match_4024,Claude,Lancelot,Lolita,Phoveus,Valentina,Esmeralda,Franco,Ling,Wanwan,Xavier
Match_4025,Alpha,Claude,Minsitthar,Pharsa,Saber,Clint,Estes,Masha,Natan,Xavier
Match_4026,Faramis,Grock,Hayabusa,Kaja,Wanwan,Akai,Alpha,Brody,Cecilion,Minsitthar
Match_4027,Alpha,Diggie,Grock,Moskov,Yve,Brody,Chou,Hanzo,Minsitthar,Vale
Match_4028,Hayabusa,Khufra,Melissa,Phoveus,Valentina,Alpha,Bane,Diggie,Lesley,Xavier
Match_4029,Fredrinn,Gusion,Johnson,Valentina,Wanwan,Alpha,Edith,Karrie,Lancelot,Pharsa
Match_4030,Alpha,Alucard,Hanabi,Kaja,Valentina,Claude,Franco,Lancelot,Minsitthar,Pharsa
Match_4031,Dyrroth,Fanny,Kaja,Melissa,Xavier,Alpha,Khufra,Luo Yi,Martis,Wanwan
Match_4032,Atlas,Beatrix,Hilda,Khufra,Xavier,Clint,Diggie,Fanny,Lunox,Paquito
Match_4033,Alpha,Beatrix,Hilda,Joy,Valentina,Arlott,Ling,Moskov,Nana,Selena
Match_4034,Faramis,Floryn,Gloo,Lesley,Yi Sun-shin,Claude,Cyclops,Edith,Estes,Gusion
Match_4035,Alpha,Chou,Hayabusa,Melissa,Vale,Claude,Franco,Paquito,Pharsa,Roger
Match_4036,Cyclops,Franco,Lesley,Minsitthar,Pharsa,Alpha,Fredrinn,Khufra,Miya,Xavier
Match_4037,Kaja,Martis,Moskov,Xavier,Yu Zhong,Angela,Fredrinn,Grock,Natan,Valentina
Match_4038,Angela,Brody,Ling,Lunox,Yu Zhong,Badang,Hayabusa,Minsitthar,Wanwan,Xavier
Match_4039,Angela,Benedetta,Joy,Kagura,Natan,Brody,Franco,Hayabusa,Lapu-Lapu,Valentina
Match_4040,Franco,Gloo,Ling,Melissa,Valentina,Angela,Arlott,Claude,Paquito,Pharsa
Match_4041,Angela,Lancelot,Natan,Pharsa,Yu Zhong,Chou,Edith,Hayabusa,Melissa,Xavier
Match_4042,Beatrix,Edith,Hayabusa,Khufra,Valentina,Angela,Claude,Kaja,Pharsa,Yi Sun-shin
Match_4043,Aamon,Angela,Claude,Edith,Lunox,Beatrix,Lancelot,Lapu-Lapu,Lolita,Yve
Match_4044,Badang,Hanabi,Hilda,Pharsa,Yi Sun-shin,Angela,Hayabusa,Lapu-Lapu,Melissa,Valentina
Match_4045,Angela,Gusion,Karrie,Minsitthar,Valir,Claude,Grock,Khufra,Martis,Xavier
Match_4046,Claude,Kaja,Lancelot,Lapu-Lapu,Vale,Angela,Beatrix,Freya,Hayabusa,Pharsa
Match_4047,Angela,Chou,Kagura,Lancelot,Melissa,Aldous,Kaja,Lesley,Pharsa,Yin
Match_4048,Angela,Brody,Hayabusa,Minsitthar,Pharsa,Aldous,Alucard,Khufra,Lesley,Lunox
Match_4049,Akai,Beatrix,Esmeralda,Pharsa,Selena,Angela,Brody,Grock,Ling,Lunox
Match_4050,Angela,Claude,Hayabusa,Joy,Lylia,Alucard,Bane,Brody,Cecilion,Franco
Match_4051,Angela,Beatrix,Joy,Martis,Vale,Dyrroth,Franco,Lancelot,Lunox,Wanwan
Match_4052,Angela,Beatrix,Hayabusa,Pharsa,Yu Zhong,Atlas,Claude,Gloo,Ling,Xavier
Match_4053,Angela,Arlott,Ling,Melissa,Xavier,Beatrix,Estes,Franco,Hanzo,Terizla
Match_4054,Angela,Brody,Fredrinn,Ling,Valentina,Akai,Joy,Khufra,Moskov,Pharsa
Match_4055,Angela,Joy,Lesley,Ling,Lunox,Aamon,Cecilion,Edith,Esmeralda,Melissa
Match_4056,Lapu-Lapu,Ling,Lolita,Melissa,Pharsa,Gusion,Hayabusa,Khufra,Martis,Wanwan
Match_4057,Brody,Franco,Gatotkaca,Kimmy,Vale,Belerick,Hayabusa,Lancelot,Miya,Xavier
Match_4058,Atlas,Martis,Moskov,Paquito,Zhask,Belerick,Chou,Jawhead,Kagura,Popol and Kupa
Match_4059,Belerick,Brody,Jawhead,Pharsa,X.Borg,Esmeralda,Faramis,Fredrinn,Moskov,Saber
Match_4060,Belerick,Gloo,Natan,Saber,Zhask,Atlas,Brody,Lancelot,Luo Yi,Paquito
Match_4061,Diggie,Edith,Gusion,Lesley,Zhask,Belerick,Claude,Eudora,Jawhead,Martis
Match_4062,Aurora,Claude,Edith,Floryn,Roger,Alucard,Belerick,Bruno,Estes,Kadita
Match_4063,Belerick,Diggie,Lesley,Luo Yi,Martis,Cyclops,Edith,Julian,Natalia,Terizla
Match_4064,Balmond,Belerick,Guinevere,Lunox,Moskov,Cecilion,Joy,Lolita,Popol and Kupa,Sun
Match_4065,Atlas,Brody,Cecilion,Karina,Minsitthar,Aulus,Beatrix,Belerick,Gloo,Kadita
Match_4066,Beatrix,Belerick,Cyclops,Kadita,Minsitthar,Brody,Chou,Dyrroth,Helcurt,Xavier
Match_4067,Belerick,Cecilion,Melissa,Paquito,Saber,Brody,Cyclops,Lapu-Lapu,Martis,Minsitthar
Match_4068,Atlas,Kadita,Lapu-Lapu,Martis,Moskov,Hylos,Karrie,Roger,Vexana,Zilong
Match_4069,Belerick,Brody,Kimmy,Minsitthar,Vale,Beatrix,Franco,Martis,Valir,Yu Zhong
Match_4070,Belerick,Cecilion,Irithel,Kimmy,Nana,Brody,Guinevere,Harley,Minsitthar,Tigreal
Match_4071,Belerick,Fredrinn,Hilda,Kagura,Kimmy,Atlas,Brody,Kadita,Lancelot,Wanwan
Match_4072,Beatrix,Belerick,Cyclops,Faramis,Zilong,Aurora,Gatotkaca,Hayabusa,Natan,X.Borg
Match_4073,Aulus,Cyclops,Diggie,Lesley,Martis,Badang,Belerick,Claude,Selena,Vexana
Match_4074,Brody,Cecilion,Lancelot,Minsitthar,Sun,Alice,Alucard,Belerick,Layla,Nana
Match_4075,Clint,Edith,Faramis,Minotaur,Roger,Belerick,Cecilion,Gatotkaca,Hanabi,Terizla
Match_4076,Belerick,Benedetta,Kimmy,Lesley,Saber,Argus,Clint,Tigreal,Vexana,Yi Sun-shin
Match_4077,Brody,Franco,Martis,Paquito,Pharsa,Beatrix,Grock,Hanzo,Kadita,Valentina
Match_4078,Bane,Beatrix,Chou,Selena,Valentina,Belerick,Claude,Granger,Lylia,Minsitthar
Match_4079,Aamon,Irithel,Natalia,Paquito,Vale,Beatrix,Hanzo,Minsitthar,Selena,Vexana
Match_4080,Claude,Johnson,Kadita,Terizla,Yi Sun-shin,Fanny,Franco,Harith,Harley,Paquito
Match_4081,Angela,Beatrix,Kagura,Martis,Paquito,Alucard,Estes,Moskov,Terizla,Valentina
Match_4082,Badang,Bane,Brody,Hanzo,Ruby,Barats,Cecilion,Lesley,Paquito,Saber
Match_4083,Baxia,Clint,Franco,Nana,Paquito,Cecilion,Fredrinn,Khufra,Lapu-Lapu,Melissa
Match_4084,Alice,Atlas,Beatrix,Freya,Xavier,Badang,Clint,Kagura,Paquito,Rafaela
Match_4085,Edith,Granger,Hanabi,Kadita,Kaja,Brody,Minsitthar,Natalia,Paquito,Yve
Match_4086,Claude,Gusion,Khufra,Paquito,Vale,Aulus,Brody,Khaleed,Kimmy,Natalia
Match_4087,Aamon,Beatrix,Kagura,Khufra,Paquito,Benedetta,Fanny,Floryn,Moskov,Pharsa
Match_4088,Gloo,Lesley,Minsitthar,Saber,Valentina,Angela,Fanny,Hanabi,Lylia,Paquito
Match_4089,Argus,Cyclops,Franco,Hanabi,Lancelot,Brody,Chou,Gord,Paquito,Yin
Match_4090,Brody,Edith,Fanny,Joy,Lylia,Alucard,Beatrix,Faramis,Floryn,Terizla
Match_4091,Diggie,Fredrinn,Melissa,Valentina,Yin,Faramis,Gloo,Khufra,Kimmy,Natan
Match_4092,Hanabi,Khufra,Martis,Paquito,Xavier,Atlas,Beatrix,Chou,Fanny,Kadita
Match_4093,Bruno,Hilda,Ling,Paquito,Xavier,Badang,Dyrroth,Franco,Gusion,Layla
Match_4094,Bruno,Franco,Paquito,Pharsa,Yu Zhong,Claude,Diggie,Joy,Lancelot,Xavier
Match_4095,Brody,Kaja,Lapu-Lapu,Martis,Vale,Atlas,Beatrix,Jawhead,Nana,Paquito
Match_4096,Hayabusa,Mathilda,Melissa,Minsitthar,Xavier,Grock,Hanabi,Karrie,Khufra,Lunox
Match_4097,Beatrix,Fanny,Kaja,Lapu-Lapu,Valentina,Granger,Mathilda,Pharsa,Sun,Wanwan
Match_4098,Brody,Faramis,Franco,Lancelot,Lapu-Lapu,Cecilion,Julian,Khufra,Martis,Melissa
Match_4099,Gloo,Harley,Ling,Mathilda,Melissa,Freya,Hanzo,Martis,Valentina,Wanwan
Match_4100,Aamon,Bane,Kagura,Mathilda,Wanwan,Cecilion,Lesley,Minsitthar,Paquito,Yi Sun-shin
Match_4101,Alice,Beatrix,Helcurt,Kagura,Mathilda,Claude,Lapu-Lapu,Martis,Minsitthar,Valentina
Match_4102,Aamon,Khaleed,Khufra,Lesley,Odette,Beatrix,Julian,Lapu-Lapu,Mathilda,Xavier
Match_4103,Gloo,Hanzo,Kaja,Lesley,Lunox,Lapu-Lapu,Ling,Mathilda,Melissa,Xavier
Match_4104,Chou,Granger,Mathilda,Melissa,Yve,Brody,Fredrinn,Jawhead,Khufra,Valentina
Match_4105,Helcurt,Mathilda,Minsitthar,Pharsa,Wanwan,Kadita,Kaja,Karrie,Lapu-Lapu,Martis
Match_4106,Aamon,Mathilda,Paquito,Vale,Wanwan,Beatrix,Gloo,Lancelot,Lolita,Lunox
Match_4107,Argus,Claude,Joy,Lylia,Minsitthar,Edith,Hanzo,Harley,Thamuz,Wanwan
Match_4108,Johnson,Julian,Lapu-Lapu,Moskov,Pharsa,Freya,Leomord,Mathilda,Melissa,Valentina
Match_4109,Chou,Claude,Gloo,Ling,Lylia,Edith,Khufra,Martis,Melissa,Pharsa
Match_4110,Benedetta,Franco,Ling,Melissa,Pharsa,Khufra,Martis,Moskov,Saber,Valentina
Match_4111,Gloo,Irithel,Khufra,Ling,Pharsa,Julian,Kadita,Terizla,Wanwan,Xavier
Match_4112,Bane,Harith,Kaja,Moskov,Roger,Alice,Bruno,Julian,Natalia,Vexana
Match_4113,Bane,Brody,Johnson,Karina,Pharsa,Alice,Alucard,Khufra,Layla,Vexana
Match_4114,Fredrinn,Harley,Kaja,Moskov,Terizla,Alice,Cyclops,Khufra,Lesley,Martis
Match_4115,Alice,Chou,Claude,Franco,Hanzo,Brody,Minsitthar,Sun,Xavier,Yu Zhong
Match_4116,Alice,Brody,Diggie,Hayabusa,Yu Zhong,Alucard,Kaja,Lesley,Terizla,Xavier
Match_4117,Alice,Brody,Estes,Hayabusa,Kadita,Franco,Hilda,Martis,Miya,Vale
Match_4118,Alice,Edith,Kadita,Melissa,Roger,Claude,Franco,Ling,Minsitthar,Valentina
Match_4119,Alice,Brody,Kadita,Khufra,Yi Sun-shin,Franco,Gloo,Ling,Lunox,Wanwan
Match_4120,Alice,Brody,Kadita,Tigreal,Yi Sun-shin,Beatrix,Fanny,Franco,Nana,Terizla
Match_4121,Alice,Brody,Edith,Kadita,Yi Sun-shin,Aamon,Aurora,Claude,Dyrroth,Floryn
Match_4122,Guinevere,Hayabusa,Minotaur,Wanwan,Yve,Aamon,Alice,Franco,Gord,Karrie
Match_4123,Alice,Kagura,Khufra,Martis,Moskov,Brody,Franco,Saber,Vexana,Yu Zhong
Match_4124,Alice,Franco,Gusion,Hayabusa,Melissa,Edith,Irithel,Martis,Pharsa,Yu Zhong
Match_4125,Alice,Fredrinn,Karrie,Tigreal,Yve,Brody,Franco,Kadita,Martis,Paquito
Match_4126,Fanny,Franco,Irithel,Kagura,Yu Zhong,Claude,Martis,Minsitthar,Pharsa,Terizla
Match_4127,Kaja,Lancelot,Lapu-Lapu,Pharsa,Wanwan,Alice,Beatrix,Johnson,Kadita,Martis
Match_4128,Alice,Beatrix,Franco,Martis,Xavier,Gusion,Hilda,Kagura,Moskov,X.Borg
Match_4129,Alice,Beatrix,Lolita,Martis,Xavier,Brody,Cyclops,Helcurt,Khufra,Terizla
Match_4130,Barats,Hilda,Kadita,Moskov,Valentina,Beatrix,Benedetta,Edith,Grock,Harley
Match_4131,Badang,Kaja,Lunox,Martis,Wanwan,Aldous,Benedetta,Brody,Gloo,Pharsa
Match_4132,Benedetta,Carmilla,Cecilion,Franco,Lesley,Beatrix,Gloo,Johnson,Lancelot,Pharsa
Match_4133,Benedetta,Franco,Kadita,Lapu-Lapu,Lesley,Brody,Julian,Kaja,Terizla,Valentina
Match_4134,Benedetta,Gloo,Julian,Lesley,Lolita,Brody,Franco,Hayabusa,Pharsa,Terizla
Match_4135,Alice,Benedetta,Dyrroth,Gloo,Wanwan,Aldous,Change,Claude,Estes,Yi Sun-shin
Match_4136,Benedetta,Brody,Gloo,Hylos,Pharsa,Franco,Jawhead,Lunox,Phoveus,Yu Zhong
